ids,intents,sentences,sentence_orgin
7679,calendar_query,nói thêm về sự kiện này ,speak more about the event
5191,audio_volume_up,bật loa ,turn up speakers
12016,recommendation_events,những gì đang xảy ra trong khu vực của tôi ,what is happening in my area
9858,play_audiobook,tôi lựa chọn để chơi một vật thể từ cuối cùng ,my choice to play an objects from last
14589,qa_currency,Cho tôi tỷ giá hối đoái giữa u. S. d. và inr. ,given me the exchange rates between u. s. d. and inr
12970,general_quirky,Làm thế nào bạn sẽ giải quyết vấn đề sau đây đánh răng ,how would you tackle the following problem brush your teeth
5003,iot_hue_lightup,tăng ánh sáng ,increase the light
654,play_music,Tôi muốn nghe một số nhạc phúc âm ,i want to listen to some gospel music
5986,takeaway_order,Đặt một đơn đặt hàng cho một chiếc bánh pizza Pepperoni tại Papa Johns ,place an order for a pepperoni pizza at papa johns
8244,calendar_set,Vui lòng đặt một lời nhắc nhở cho các dịch vụ nhà thờ vào Chủ nhật trong mười một sáng ,please set a reminder for church services on sundays for eleven am
5470,iot_hue_lighton,Alexa xin vui lòng bật đèn ,alexa please turn on the lights
13034,qa_maths,Hai mươi phần trăm của một trăm năm mươi là bao nhiêu mươi ,what is twenty percent of one hundred and fifty
3919,news_query,những gì đang xảy ra với chủ tịch trump ,what is happening with president trump
10297,game,Hãy chơi Scrabble ,let's play scrabble
6394,general_quirky,Hôm nay tôi chạy vào người bạn cũ của tôi Bob ,today i ran into my old friend bob
14068,qa_stock,Giá cổ phiếu cho Google ,stock price for google
11715,recommendation_events,Xin vui lòng cho tôi biết các sự kiện địa phương ,please tell me local events
6661,general_quirky,Đó là một ngày mát mẻ ,it was a cool day
93,alarm_set,Đặt báo thức cho mười hai ,set an alarm for twelve
17150,email_sendemail,Alexa Tôi muốn kiểm tra ngày có sẵn của Julia vì vậy bạn sẽ gửi thư của cô ấy và hỏi về nó ,alexa i want to check julia's available dates so would you send her mail and ask about it
16299,query,Có bất kỳ email mới nào ,are there any new emails
8735,calendar_query,lặp lại lời nhắc của tôi từ ngày hôm qua ,repeat my reminders from yesterday
11197,lists_remove,Xóa danh sách xin vui lòng ,delete the list please
503,audio_volume_mute,loa tắt ,speakers off
6397,general_quirky,Bạn có ghen tị với sự nghiệp phim của Siri ,are you jealous of siri's movie career
4839,play_music,Chơi Billy Joel. ,play billy joel
777,weather_query,cảnh báo tôi khi nhiệt độ bên ngoài đạt sáu mươi tám độ ,alert me when the outside temperature reaches sixty eight degrees
3961,weather_query,cho tôi xem một dự báo ,show me a forecast
8452,calendar_set,sự kiện địa điểm trong lịch của tôi mỗi thứ ba ,place event in my calendar every tuesday
15408,social_post,Mở Twitter Nhập khiếu nại và đăng lên tại dịch vụ của người tiêu dùng ,open twitter type my complaint and post to at consumer service
3976,alarm_set,Đặt báo thức của tôi trong tám giờ sáng ,set my alarm for eight am
4877,alarm_remove,Xóa báo thức tám giờ tối của tôi và đặt thành bảy giờ chiều ,remove my eight pm alarm and set it to seven pm
3677,iot_coffee,Olly tôi muốn một ly cà phê ,olly i'd like a coffee please
13130,qa_definition,Làm thế nào từ placid có thể được sử dụng ,how can the word placid be used
6535,general_quirky,lưu trữ tập tin ,file storage
1269,news_query,những gì đang xảy ra trên thế giới ngay bây giờ ,what's going on in the world right now
15716,social_query,Có bất kỳ bài viết nào về tấn công cá mập vào snapchat ngày hôm qua ,was there any articles on shark attacks on snapchat yesterday
18,iot_hue_lightoff,tắt đèn trong phòng ngủ ,turn the lights off in the bedroom
9563,play_radio,Chơi cho tôi một đài phát thanh của PROGAMOR khi Gina và Desta phát sóng ,play me a prambors radio when gina and desta broadcast
9646,play_radio,trên đài phát thanh ,on the radio
5969,play_music,Chơi Rhapsody Bohemian cho tôi ,play bohemian raphsody for me
10499,lists_createoradd,Mở cho tôi một danh sách mới ,open me a new list
12105,recommendation_movies,nhanh và giận dữ ,fast and the furious
11464,play_podcasts,Chơi bất cứ thứ gì mới từ đăng ký podcast của tôi ,play anything new from my podcast subscriptions
16308,email_query,Tôi có bất kỳ email mới nào ngày hôm nay ,do i have any new emails today
6390,general_quirky,Những thông tin nào bạn nắm bắt về tôi ,what information do you capture about me
8444,calendar_query,Có bất cứ điều gì trên lịch của tôi ,is there anything on my calendar
45,general_greet,Có chuyện gì vậy ,what's up
13209,qa_definition,Suffle là gì ,what is souffle
11799,recommendation_locations,Cửa hàng quần áo nào bạn muốn giới thiệu ở đây ,what clothes store would you recommend here
4637,audio_volume_other,Thay đổi cài đặt âm lượng trong âm ,change volume settings in the negative
618,datetime_query,Ngày cuối cùng của tháng là gì ,what is the last day of the month
696,iot_hue_lightup,Hãy làm sáng căn phòng ,please brighten the room
11746,recommendation_movies,Olly Những bộ phim đang chơi tối nay lúc chín giờ tối tại AMC chín ,olly what movies are playing tonight at nine pm at the amc nine
1311,datetime_convert,chênh lệch thời gian từ đây đến ottawa ,what the time difference from here to ottawa
1203,query,Kiểm tra cập nhật thời tiết cho Lagos trong tuần này ,check weather update for lagos this week
8739,calendar_remove,Xóa sự kiện ,delete events
8836,calendar_set,Thêm vào lịch tháng 10 đầu tiên tại hai giờ chiều ăn trưa với ann ,add to calendar october first at two pm lunch with ann
5995,weather_query,tôi có cần mặc slicker hôm nay không ,do i need to wear my slicker today
1700,music_likeness,đây là bài hát ưa thích của tôi ,this is my favorite song
3129,news_query,Đọc cho tôi một bài báo về các phiên Jeff ,read me a news article about jeff sessions
10331,play_game,hãy chơi cờ cùng nhau ,lets play chess together
16287,email_sendemail,Gửi email sinh nhật cho ông chủ của tôi ,send a birthday email to my boss
952,weather_query,Là thời tiết xấu ở New York ngay bây giờ ,is the weather bad in new york right now
4067,datetime_query,Bạn có biết ngày nào ,do you know what day it is
12632,transport_taxi,Tôi cần một chiếc taxi để đón tôi tại nhà và đưa tôi xuống trung tâm thành phố ,i need a taxi to pick me up at the house and take me downtown
16055,email_sendemail,Gửi thư đến sil cho mũ ,send mail to sil for cap
7763,calendar_query,Lịch của tôi hôm nay là gì ,what's my calendar today
6955,calendar_set,Đặt thông báo cho cuộc họp với ông chủ ,set notification for meeting with boss
5304,news_query,Điều gì đang xảy ra hôm nay với Syria? ,what's happening today with syria ?
12507,transport_ticket,Tôi muốn một vé tàu đến Oregon ,i want a train ticket to oregon
6171,weather_query,Tôi sẽ cần một chiếc áo khoác ,will i need a jacket
11574,recommendation_events,Có sự kiện nào xung quanh không ,is there any event around
3327,news_query,kéo lên tin tức ,pull up the news
7494,calendar_set,nhắc nhở tôi về cuộc họp vào ngày mai ,remind me for tomorrow meeting
1317,play_music,Chơi nhạc cho tôi ,play music for me
6555,calendar_query,thời gian biểu của tôi ,my schedule
6160,iot_wemo_on,Outlet On. ,outlet on
12819,transport_query,Bạn có thể đặt vé đến Grand Rapids bằng tàu hỏa ,can you reserve a ticket to grand rapids by train
10740,lists_createoradd,Có chỗ trong danh sách tạp hóa của tôi cho một mục bổ sung ,is there room on my grocery list for an extra item
1082,audio_volume_down,Âm lượng của bạn quá cao xin vui lòng lặp lại rằng thấp hơn ,your volume is too high please repeat that lower
2934,play_music,Alexa chơi danh sách phát đất nước của tôi ,alexa play my country playlist
3805,weather_query,Thời tiết tuần này ,weather this week
6204,lists_query,Tôi đã hoàn thành danh sách để làm của tôi ,i finished my to do list
14977,qa_factoid,Giúp tôi biết bối cảnh của người Morgan Freeman ,help me in knowing the background of person morgan freeman
3879,weather_query,Thời tiết ở Chicago như thế nào ,whats the weather like in chicago
2987,takeaway_query,dominos có giao hàng không ,does dominos deliver
16095,email_sendemail,Email sếp của tôi rằng tôi đến vào cuối ngày hôm nay ,email my boss that i'm coming in late today
13769,qa_currency,Có bao nhiêu g. b. P. Tôi có thể lấy một đô la không ,how many g. b. p. can i get for one dollar
13614,qa_factoid,Halle Berry đã đi đến trường trung học nào ,what high school did halley barry go to
793,weather_query,Cơ hội của mưa đá trong tuần này là gì ,what are the chances of hail this week
1959,news_query,có được tin tức mới nhất ,obtain latest news
12521,transport_query,Làm thế nào để tôi đi đến Athens bằng tàu hỏa ,how do i go to athens by train
14540,general_quirky,Tôi muốn biết thêm về người này ,i want to know more about this person
12199,transport_ticket,Tìm kiếm một vé tàu đến Newcastle ,search for a train ticket to newcastle
14510,qa_factoid,Sinh nhật của Justin Bieber là gì ,what is justin bieber's birthday
12450,transport_traffic,Có bất kỳ tai nạn ngày hôm nay ,are there any accidents today
3630,iot_coffee,Tôi muốn một ít cà phê bây giờ ,i want some coffee now
9142,calendar_query,Có cuộc họp nhóm theo lịch trình trong tháng này ,are there team meetups on the schedule this month
15398,social_post,Chuyển tiếp một khiếu nại đối với MTS liên quan đến các vấn đề về tốc độ Internet ,forward a complaint to mts regarding internet speed issues
5664,weather_query,Tôi có cần bôi kem cháy nắng khi đến câu lạc bộ golf không ,do i need to apply sunburn cream when i go to golf club
15741,social_post,Cập nhật trạng thái của tôi ,update my status
8877,calendar_set,Đặt hai mươi tháng tư đầu tiên mỗi năm là sinh nhật của bố ,set twenty first april every year as dad's birthday
8757,calendar_set,gặp gỡ lúc tám giờ sáng đến mười hai giờ chiều ,meeting at eight am to twelve pm
14373,qa_factoid,Bóng rổ màu gì ,what color is a basketball
10315,play_game,Hãy chơi không bao giờ tôi từng có ,let's play never have i ever
4453,play_music,Kích hoạt âm nhạc ,activate music
16371,email_query,Có bất kỳ email mới nào ,are there any new emails yet
5143,weather_query,xin vui lòng cho biết những gì sẽ là thời tiết ở Washington DC cho tuần tới ,please tell what would be the weather in washington dc for the coming week
13712,qa_definition,Ý nghĩa của từ tôn nghiêm là gì ,what is the meaning of the word sanctimonious
97,weather_query,trời sẽ mưa ,is it going to rain
13950,qa_currency,Chỉ cho tôi tỷ giá hối đoái giữa CZK và DOLLAR ,show me the exchange rate between czk and dollar
9016,calendar_remove,Xóa sự kiện lịch tất cả ,clear calendar events all
5072,alarm_set,Vui lòng tạo một báo động mới ,please create a new alarm
11792,recommendation_movies,Một bộ phim như Star Wars là gì ,what is a movie like star wars
13889,qa_factoid,Thủ đô của Washington là gì ,what is the capital of washington
12626,transport_query,Chuyến tàu từ New York đến lúc mấy giờ ,what time does the train from new york come in
8662,calendar_set,Thêm Payday vào lịch của tôi cho mỗi thứ Năm khác ,add payday to my calendar for every other thursday
1694,play_music,Tôi muốn tìm một số nhạc rock tốt ,i want to find some good rock music
6161,alarm_remove,Xóa báo thức ,remove alarm
6392,general_quirky,Tôi đã đi mua sắm ngày hôm nay và mua một dương vật giả lớn ,i went shopping today and bought a massive dildo
2567,iot_wemo_off,Vô hiệu hóa ổ cắm Wemo ,disable wemo socket
8341,calendar_remove,Xóa sự kiện tiếp theo của tôi ,delete my next event
12737,transport_traffic,Vài đường giao thông ,few traffic roads
8657,calendar_remove,Vui lòng xóa mọi thứ khỏi lịch của tôi ,please delete everything from my calendar
16464,email_addcontact,Lưu email đó dưới dạng một liên hệ mới ,save that email as a new contact
3137,iot_coffee,Olly tôi muốn một tách cà phê với một loại kem và ba đường ,olly i would like a cup of coffee with one cream and three sugars
11966,recommendation_locations,nơi một nhà hàng tốt ,where a good restaurant
16429,email_sendemail,Vui lòng gửi cho mẹ một email nói rằng tôi có thể làm cho nó vào tuần tới ,please send mom an email saying that i can make it next week
3157,alarm_set,"Nếu gói của tôi cho thấy nó là để giao hàng vào ngày mai, bạn có thể thiết lập một báo thức một giờ sau khi cảm ơn ",if my package shows that it is for delivery tomorrow can you set up an alarm one hour after thank you
899,iot_hue_lightchange,cho tôi một ít ánh sáng nhẹ nhàng ,give me some lavender toned light
1983,alarm_set,Đặt báo thức nửa giờ kể từ giờ ăn của tôi ,set alarm half an hour from my meal time
11301,play_podcasts,Chơi Lý do cuối cùng Podcast ,play last reason podcast
14927,qa_currency,Tỷ giá đô la Mỹ hôm nay là bao nhiêu cho rupee ,what is the exchange rate of us dollar today for rupee
1258,weather_query,cho tôi chi tiết thời tiết của tháng mười năm ,give me the weather detail of fifteenth march
159,iot_hue_lightdim,Giảm độ sáng ,decrease brightness
4743,alarm_query,hey google cho tôi biết những gì báo động được đặt cho tôi ,hey google tell me what alarms are set for me
9091,calendar_remove,Olly xóa tất cả các sự kiện trong lịch ,olly clear all events in calendar
213,datetime_query,Ngày hôm nay là gì ,what's date today
1078,play_music,buồn ,sad
13825,general_quirky,cho tôi biết tôi nên làm công việc gì ,tell me what job i should take
1850,datetime_query,thời gian trong đồng hồ là gì ,what is the time in clock
2791,weather_query,Dự báo năm ngày là bao nhiêu như ở thành phố New York ,what is the five days forecast looking like in new york city
11466,play_podcasts,Bắt đầu tập podcast tiếp theo ,start next podcast episode
13171,general_quirky,Làm thế nào tôi có thể ngủ đông như một con gấu ,how can i hibernate like a bear
15178,social_post,Đăng hình ảnh này trên Twitter ,post this picture on twitter
8526,calendar_remove,Xóa cuộc họp mẫu khỏi ứng dụng Lịch ,remove sample meeting from calendar app
6758,calendar_set,Thêm vào lời nhắc nhở của tôi để xem phim mới hôm nay lúc chín giờ tối ,add to my reminders to watch new movie today at nine pm
12163,transport_ticket,Bạn có thể đặt vé tàu cho mẹ ,can you book a train ticket for my mother
354,datetime_query,Twenty NinTH March đến vào ngày nào ,twenty ninth march comes on what day
8545,calendar_remove,Xóa lịch của tôi ,erase my calendar
10278,play_game,Tag bạn là nó ,tag you're it
2933,play_music,Sau bài hát này chơi không khí ,after this song play atmosphere
12643,transport_ticket,Đặt tôi lên với một vé cho năm giờ chiều đi lại đến Rockville ,set me up with a ticket for the five pm commuter to rockville
12187,transport_traffic,Tin tức mới nhất về lưu lượng truy cập tại vị trí hiện tại của tôi ,latest news on traffic at my current location
9989,cooking_recipe,Làm thế nào tôi có thể học nấu ăn ,how can i learn cooking
15640,social_post,Tweet cho tôi khiếu nại về phòng chống dịch bệnh ,tweet for me the complaint about disease prevention
16188,email_sendemail,Gửi email đến Rohan để gặp tôi hôm nay vào buổi tối ,send email to rohan to meet me today at evening
6078,news_query,những gì đang xảy ra trên thế giới tin tức ,what is happening in the world news
15373,social_post,tin nhắn @Bobburger họ đã làm hỏng đơn hàng của tôi và tôi phải đợi thêm một giờ ,message @bobburgers they screwed up my order and i had to wait an extra hour
1139,takeaway_order,Đặt một đặt hàng ra tại Vườn Olive ,place a take out order at olive garden
6081,weather_query,tôi có cần một chiếc áo khoác ngày hôm nay không ,do i need a coat today
8818,calendar_set,Bạn có thể thêm bữa tối sinh nhật của anh trai tôi có nguy cơ cho tháng ba hai mươi ba ,can you add my brother's birthday dinner at rusk for march twenty third
10418,play_game,xin vui lòng chơi trò chơi này ,please play this game
633,iot_cleaning,Bắt đầu chân không ,start vacuum
5367,news_query,chuyện gì đã xảy ra với nó ,what happened with it
3872,iot_hue_lightup,Vui lòng bật đèn lên đến tám ,please turn the lights up to eight
1825,news_query,cho tôi biết các bản cập nhật mới nhất của New York ,tell me the latest updates of new york
11776,recommendation_locations,Tôi có thể lấy một chiếc burger tốt trong vòng năm dặm ,where can i get a good burger within five miles
13856,qa_stock,cho tôi biết cổ phiếu mới nhất của pepsi ,tell me the latest stock of pepsi
13272,qa_factoid,Chiều cao của đỉnh Everest là bao nhiêu ,what is the height of mount everest
9991,cooking_recipe,Chỉ cho tôi hướng dẫn về thực phẩm nấu ăn ,show me tutorials on cooking food
12283,transport_query,Tàu đến San Francisco đến mức nào ,what time is the train to san francisco due
579,iot_hue_lightoff,Tắt một ánh sáng trên hiên nhà ,turn off one light on porch
14580,qa_stock,Giá cổ phiếu Amazon ,amazon stock price
12286,transport_query,Tìm vé tàu cho ga Manchester Train cho ngày hôm nay ,find train tickets for manchester train station for today
3302,datetime_query,tôi đến muộn thế nào ,how late am i
1109,music_likeness,Tôi thấy nhạc rap thực sự thú vị ,i find rap music really enjoyable
13975,qa_factoid,Vị trí của Kentucky là gì ,what is the location of kentucky
6400,recommendation_locations,Đó là nơi tốt nhất để ghé thăm trong tháng này ,which is the best place to visit in this month
8420,calendar_query,Có bất cứ điều gì tôi cần để nhận thức được ,is there anything i need to be aware of
8915,calendar_query,Tôi có những cuộc hẹn nào hôm nay ,what appointments do i have today
11885,recommendation_events,Tôi nên đi ăn tối ở đâu ở San Francisco tối nay ,where should i go for dinner in san francisco tonight
14729,qa_currency,Bao nhiêu là hai mươi peso argentinian trong bảng Anh ,how much is twenty argentinian pesos in pounds
7842,calendar_set,Nhắc nhở tôi rằng tôi phải đi gặp Hannah về dự án toán học của chúng tôi vào thứ ba tới mười giờ tối ,remind me that i have to go see hannah about our math project next tuesday at ten pm
9257,play_radio,Chơi Radio. ,play radio
98,weather_query,Có phải đang có tuyết không ,is it currently snowing
17176,email_query,Tôi có email không ,do i have emails
15002,qa_factoid,Công viên Yellowstone là công viên lớn nhất ,is yellowstone park the largest park
8497,calendar_query,Tôi có gì trong lịch trình của mình vào sáng mai ,what do i have on my schedule for tomorrow morning
10318,play_game,Chiến đấu với tôi trong Street Fighter ,fight me in street fighter
16738,email_query,có bất kỳ thư nào nhận được với một tập tin đính kèm ,has any mail received with an attachment
13495,qa_definition,ý nghĩa của nhiệt tình ,meaning of enthusiastic
8220,calendar_set,nhắc nhở tôi kịp thời để làm việc ,remind me in time to do thing
7076,calendar_remove,Xóa sự kiện lịch tiếp theo của tôi ,delete my next calendar event
530,iot_hue_lightoff,bởi cảm biến từ xa ,by remote sensor
5155,iot_hue_lightoff,olly nó quá sáng ở đây bạn có thể tắt một ánh sáng ,olly it's too bright in here can you turn a light off
4356,iot_cleaning,chân không thảm phòng khách ,vacuum the living room carpet
16986,email_query,Bạn có thể kiểm tra nếu tôi nhận được một email từ john ,can you check if i got an email from john
6491,general_quirky,Tôi muốn biết lịch sử của cô ấy ,i would like to know her history
10066,cooking_recipe,cho tôi biết công thức cho khoai tây nghiền ,tell me the recipe for mashed potatoes
1066,audio_volume_other,cần xem cài đặt âm lượng ,need to see volume settings
16337,email_query,kể về email mới của tôi ,tell about my new emails
144,music_likeness,tôi thích nó ,i like it
10420,play_game,Mở trò chơi này ,open this game
15150,social_post,Đăng mà tôi sẽ đến McDonalds tại Manhattan ,post that i am going to mcdonalds at manhattan
15338,social_post,Vui lòng đặt bức ảnh này trên Instagram của tôi ,please put this photo on my instagram
3499,alarm_set,Là báo thức của tôi được đặt trong bảy giờ sáng ,is my alarm set for seven am
9859,play_audiobook,mở âm thanh và tiếp tục chơi cuốn sách mà tôi đang nghe ,open audible and continue playing the book that i was listening to
15287,social_query,Cập nhật phương tiện truyền thông xã hội ,social media updates
14499,qa_definition,cho tôi mô tả về xem ,give me the description about watch
15806,email_query,Tôi có bất kỳ email nào từ Robert ,do i have any emails from robert
5466,weather_query,Tôi có cần sử dụng kem chống nắng trước khi đến gặp bạn của tôi để ăn trưa không? ,do i need to use sunscreen before going to meet my friend for lunch
5828,takeaway_order,Đặt hàng cho hai pizza từ Dominos ,place an order for two pizzas from dominoes
7672,calendar_query,Liệt kê các sự kiện sắp tới của tôi ,list out my upcoming events
3074,audio_volume_mute,tắt âm thanh ,turn the sound off
2644,play_music,Chơi bài hát Rihanna mới ,play new rihanna song
2855,weather_query,hôm nay trời mưa ,is it raining today
12518,transport_query,bao lâu để đến đó ,how long does it take to get there
12918,transport_taxi,olly mở ứng dụng uber và xin cho tôi một chiếc xe hơi ,olly open the uber app and get me a car please
4719,weather_query,nhiệt độ sẽ ở trên đóng băng vào thứ Tư ,will the temperature be above freezing on wednesday
5595,takeaway_order,mở Grubhub. ,open grubhub
15683,social_post,Tweet đến BBB mà Burger King quá đắt ,tweet to the bbb that burger king is too expensive
14234,qa_currency,Tỷ lệ giữa các loại tiền tệ này ,rate between these currencies
14551,qa_stock,Vui lòng cho biết giá mở của cổ phiếu FRA ,please indicate the opening price of fra stock
6239,general_quirky,Hôm nay tôi nhận được phần thưởng ,today i got rewards
6066,audio_volume_mute,Đừng nói chuyện ,don't talk
14335,qa_stock,Những gì cổ phiếu của táo ,what's the stock of apple
16331,email_query,Chuyển đổi nội dung email ,transcribe email content
4358,takeaway_order,đặt một số gà rán từ gà của nhà thờ thông qua grubhub ,order some fried chicken from church's chicken via grubhub
479,news_query,Tìm tin tức về bài phát biểu của Trump ,find me news about trumps speech
4777,music_settings,xáo trộn các bài hát trong thư viện âm nhạc ,shuffle the songs in the music library
14176,qa_stock,Giá cổ phiếu cho ,what is the stock price for
15889,email_sendemail,Bạn có thể vui lòng gửi và gửi email cho bạn tôi Susie để cô ấy biết tôi sẽ không ở nhà thờ vào ngày mai ,could you please send and email to my friend susie letting her know i won't be at church tomorrow
4004,iot_hue_lightup,sáng đèn phòng khách ,brighten living room lights
7592,calendar_query,từ bốn đến sáu khi nào tôi có một giờ nghỉ miễn phí ,from four to six when do i have a free break
6809,calendar_set,"Tôi sẽ tham dự đám cưới của Lily vào tuần tới với bạn trai của tôi, vui lòng thêm nó vào lịch của tôi ",i will attend lily's wedding next week with my boyfriend please add it to my calendar
13700,general_quirky,Cuộc sống của bạn đã được tôi thay đổi như thế nào ,how has your life been changed by me
14483,transport_query,"Khi nào là thời điểm tốt nhất để đi du lịch đến Canada, nơi sử dụng sân bay nào ",when is the best time to travel to canada what airport to use
14402,general_quirky,Đặt tôi một cái gì đó trực tuyến ,order me something online
2961,music_settings,lặp lại tất cả ,repeat all
703,iot_hue_lightdim,Tôi muốn đèn sáng hơn sáng hơn ,i want the lights less brighter
16792,email_sendemail,chào gửi tôi yêu bạn nhắn tin cho vợ tôi ,hi send i love you message to my wife
3283,iot_hue_lightdim,Xin vui lòng đèn tối hơn ,darker lights please
2871,alarm_query,Báo động nào đã được đặt cho tôi ,what alarms have been set for me
4499,audio_volume_mute,Đặt cài đặt để tắt tiếng ,set the settings to mute
7803,calendar_set,Làm một lời nhắc nhở lặp lại cho thực hành yoga của tôi mỗi ngày vào buổi trưa ,make a repeating reminder for my yoga practice every day at noon
671,datetime_query,bạn có thể cho tôi biết ngày nào ,can you tell me what date it is
3664,weather_query,bạn có thể cho tôi biết nhiệt độ cho tối thứ bảy ,can you tell me the temperature for saturday night
5008,weather_query,Tôi có cần một chiếc áo khoác vào chiều nay ,do i need a jacket this afternoon
546,play_music,hey olly chơi danh sách phát ,hey olly play the playlist
7001,calendar_set,tạo sự kiện ,create event
10434,lists_remove,Xóa danh sách này ,delete this list
8785,calendar_set,Lịch họp với nhân viên của chúng tôi về tiền thưởng ,schedule meeting with our employees regarding bonus
16548,email_sendemail,Bạn có thể gửi email Mary và để cô ấy biết tôi đang trên đường ,can you email mary and let her know i am on my way
16794,email_query,Vui lòng liệt kê người gửi email nhận được từ ba ngày qua ,please list the senders of received emails from the last three days
16687,email_sendemail,Gửi email địa chỉ mới ,send email new address
367,news_query,những gì đang xảy ra trong tin tức ,what's going on in the news
5276,music_settings,Vui lòng không xáo trộn các bài hát trong trình phát nhạc chỉ cần chơi liên tục ,please don't shuffle songs in music player just playing continuously
6276,general_quirky,Tôi đã đi trượt tuyết ngày hôm nay ,i went skiing today
10822,lists_query,Tên tất cả các danh sách ,name all lists
15737,social_post,Olly Gửi một đánh giá tiêu cực về một công ty ,olly submit a negative review about a company
2014,music_query,Lời bài hát cho bài hát này là gì ,what are the lyrics to this song playing
12391,transport_query,Hiển thị cho tôi bản đồ của vị trí này ,show me map of this location
16732,email_query,Olly tôi có email mới từ ryan không ,olly do i have any new email from ryan
14513,qa_stock,cho tôi giá cổ phiếu mở của công nghệ Infosys ngày nay ,give me the opening stock price of infosys technologies today
1496,music_query,Đề xuất các bài hát dựa trên danh sách phát của tôi ,recommend songs based on my playlist
7343,calendar_remove,Thoát khỏi mọi thứ trên lịch của tôi ,get rid of everything on my calendar
5706,play_music,Bắt đầu danh sách nhạc phim của tôi ,start my movies soundtrack list
4907,general_joke,Mở truyện cười ,open jokes
6086,weather_query,Thời tiết ở mã zip là gì ba mươi hai nghìn hai trăm ba mươi bốn ,what is the weather in zip code thirty two thousand two hundred and thirty four
9836,play_audiobook,âm nhạc hai. ,music two
14028,qa_factoid,George w Bush từ đâu ,where is george w bush from
6328,general_quirky,"Có một phần nhất định trong ngày của tôi, nơi tôi đang mệt mỏi ",there are certain parts of my day where i am fatigued
1062,news_query,Tôi muốn nhận thông báo hàng giờ về tin tức tài chính ,i want to get hourly notification on financial news
14557,qa_factoid,Những bộ phim nào có Clancy Brown đã chơi trong ,what movies has clancy brown played in
7552,news_query,Nói cho tôi biết những gì đã xảy ra hôm nay từ tám giờ sáng đến chín giờ sáng ,tell me what happened today from eight am to nine am
3553,play_music,Tôi muốn nghe danh sách nghiên cứu ,i want to hear study playlist
7586,calendar_set,Thêm sự kiện trong lịch ,add event in calendar
16355,email_query,Chủ đề của email cuối cùng của tôi đến Tom là gì ,what was the subject of my last email to tom
910,datetime_query,Bây giờ là mấy giờ ở New York ,what time is it right now in new york
16498,email_sendemail,Gửi email nhắc nhở ,send a remind email
7597,calendar_set,Vui lòng thiết lập sự kiện cuộc họp thông thường cho các chuyến đi kinh doanh của chúng tôi ,please set up the usual meeting event for our business trips
1555,weather_query,Thời tiết sẽ diễn ra như thế nào trong tuần này ,how's the weather going to be this week
12193,transport_ticket,Đặt vé tàu từ Los Angeles đến Chicago đi qua Miami ,book a train ticket from los angeles to chicago that goes via miami
11290,play_podcasts,podcast tốt nhất là gì ,what's the best podcast
1967,iot_hue_lightchange,Thay đổi màu sáng thành màu vàng ,change light colour to yellow
